#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1743989204478566000,0.04447614774107933,0.02077328972518444,0.5966994166374207,-0.32932570576667786,-1.6154922246932983,-9.601940155029297
1743989204520188000,0.018509535118937492,0.00439434964209795,0.7042944431304932,-0.028741151094436646,-0.45626577734947205,-10.700091361999512
1743989204558613000,0.0011984590673819184,-0.03169258311390877,0.6351832747459412,-0.24908998608589172,1.6298627853393555,-10.582731246948242
1743989204601829000,0.013982022181153297,0.0067912680096924305,0.6451704502105713,-0.04311172664165497,0.16645917296409607,-9.001968383789062
1743989204643494000,0.018376372754573822,-0.01051980722695589,0.678594172000885,0.11975479871034622,0.2466948926448822,-10.279751777648926
1743989204684072000,0.0175773985683918,0.005592809058725834,0.6506301164627075,-0.2622630000114441,0.7412822246551514,-10.777932167053223
1743989204726949000,0.022104911506175995,-0.005725970957428217,0.6568887233734131,-0.4490804970264435,0.566440224647522,-9.409134864807129
1743989204767645000,0.00599229522049427,0.0010652969358488917,0.6530269980430603,-0.2922016978263855,0.38321536779403687,-9.36961555480957
1743989204807565000,0.007723402697592974,-0.017177913337945938,0.5213297009468079,-0.5700328350067139,0.645478367805481,-10.692906379699707
1743989204850404000,0.011718266643583775,0.0006658105994574726,0.4275835454463959,-0.18801502883434296,0.3137575685977936,-8.564863204956055
1743989204890516000,0.14554619789123535,-0.042611878365278244,0.5500926971435547,1.8693724870681763,2.820225477218628,-10.164787292480469
1743989204927813000,0.0631188452243805,0.04314452409744263,0.4471583962440491,0.12574253976345062,0.09700138866901398,-10.828228950500488
1743989204970494000,0.015180481597781181,0.04993579536676407,0.30587339401245117,-0.48380938172340393,0.38082027435302734,-10.720449447631836
1743989205015579000,0.007190754171460867,-0.002396918134763837,0.3274456560611725,-0.4299197196960449,1.3364635705947876,-10.97073745727539
1743989205057004000,0.006125457584857941,-0.00013316211698111147,0.322784960269928,0.004790192004293203,0.9867795705795288,-8.78161907196045
1743989205096240000,0.00013316211698111147,0.011185618117451668,0.31479525566101074,-0.20717580616474152,0.38321536779403687,-10.058205604553223
1743989205139155000,-0.00892186164855957,0.009987158700823784,0.11531839519739151,-0.7496650218963623,-1.2694008350372314,-10.091736793518066
1743989205177782000,-0.002396918134763837,-0.0035953770857304335,0.22997097671031952,-0.5856009721755981,1.6346529722213745,-10.17317008972168
1743989205216816000,-0.02676558494567871,0.011052455753087997,0.2703191041946411,-0.2922016978263855,0.16047143936157227,-9.943241119384766
1743989205260723000,-0.016245778650045395,0.02996147610247135,0.4329100549221039,-0.1772371083498001,0.5963789224624634,-7.636763572692871
1743989205303617000,-0.0054596466943621635,0.02356969378888607,0.2057354748249054,-0.3101649284362793,1.4909472465515137,-9.70492935180664
1743989205344654000,-0.0030627287924289703,0.009853996336460114,0.19814522564411163,-0.39638838171958923,0.7975669503211975,-11.224617004394531
1743989205380015000,-0.010652969591319561,-0.0031958906911313534,0.21332570910453796,-0.7149361371994019,1.0933613777160645,-9.743250846862793
1743989205421153000,0.00186426960863173,0.007723402697592974,0.2044038474559784,-0.34130117297172546,0.6945778131484985,-10.29891300201416
1743989205467850000,-0.006258619483560324,0.01038664486259222,0.09094972908496857,-0.22633656859397888,0.790381669998169,-9.507333755493164
1743989205508805000,-0.00013316211698111147,0.00905502401292324,0.0709754079580307,-0.3197453022003174,0.44429031014442444,-9.448654174804688
1743989205549801000,0.02956199087202549,-0.008522375486791134,0.32078754901885986,0.67421954870224,0.3760300576686859,-9.637866020202637
1743989205587818000,0.012517238967120647,-0.00039948633639141917,0.1906881481409073,-0.1688542664051056,1.0251010656356812,-9.652236938476562
1743989205632696000,-0.00332905282266438,0.00665810564532876,0.09268083423376083,-0.144903302192688,0.2838188707828522,-9.393566131591797
1743989205673215000,-0.0029295666608959436,0.0013316211989149451,0.03302420675754547,0.07305042445659637,1.4957374334335327,-8.864250183105469
1743989205711275000,0.015979453921318054,-0.00013316211698111147,0.16884955763816833,-0.7400846481323242,-0.10059402883052826,-9.779176712036133
1743989205756415000,-0.003861701348796487,-0.00039948633639141917,0.14181765913963318,-0.2670532166957855,0.781998872756958,-9.610322952270508
1743989205797941000,-0.007989726960659027,0.007323916535824537,-0.01038664486259222,-0.06347004324197769,0.5269210934638977,-9.328899383544922
1743989205838763000,0.0026632423978298903,-0.0019974317401647568,0.1523374617099762,-0.4119565188884735,0.7412822246551514,-10.161194801330566
1743989205877619000,0.002396918134763837,0.01051980722695589,0.08562324196100235,-0.3700423240661621,1.6993205547332764,-9.568408966064453
1743989205921024000,-0.0053264847956597805,-0.016778426244854927,0.07789983600378036,-0.20358316600322723,0.9987550377845764,-9.840251922607422
1743989205962185000,0.002396918134763837,0.010919293388724327,0.05539543926715851,-0.5041677355766296,-0.14849595725536346,-9.746843338012695
1743989206003083000,0.0005326484679244459,-0.0013316211989149451,0.10373328626155853,-0.23352186381816864,0.7065533399581909,-9.751633644104004
1743989206044404000,0.00226375600323081,-0.0014647833304479718,0.036619581282138824,-0.42632707953453064,0.865827202796936,-9.748041152954102
1743989206083411000,0.00439434964209795,0.008655537851154804,0.03275788202881813,-0.18561993539333344,0.8275056481361389,-9.251058578491211
1743989206126792000,-0.0011984590673819184,-0.00665810564532876,0.036885906010866165,-0.2945968210697174,0.9233095049858093,-9.546853065490723
1743989206167405000,-0.006524943746626377,0.0014647833304479718,0.04780520126223564,-0.4430927634239197,0.7305042743682861,-10.163589477539062
1743989206208713000,-0.005060160532593727,0.00026632423396222293,0.016778426244854927,-0.15208859741687775,0.6311078071594238,-9.727682113647461
1743989206248635000,0.06564892083406448,0.12184333801269531,2.13432240486145,-12.253311157226562,-2.8262133598327637,-9.086994171142578
1743989206290114000,0.09614305198192596,0.025167640298604965,3.259542226791382,8.78042221069336,10.318073272705078,-15.772904396057129
1743989206331396000,0.11931325495243073,-0.09694202244281769,1.1394681930541992,5.967381477355957,4.488409996032715,-12.157506942749023
1743989206369635000,0.0898844301700592,-0.018376372754573822,1.3533265590667725,-5.828465938568115,4.6608567237854,-11.359940528869629
1743989206414694000,0.0021305938716977835,-0.03289104253053665,2.1874539852142334,0.6598489284515381,-1.6861475706100464,-9.870190620422363
1743989206453679000,0.08935178071260452,-0.03595377132296562,1.9910399913787842,0.795171856880188,1.9819419384002686,-10.561175346374512
1743989206493266000,0.08762067556381226,-0.0029295666608959436,2.0437722206115723,-0.23232431709766388,-0.6993680596351624,-9.445060729980469
1743989206535520000,0.06245303153991699,0.028629854321479797,2.130061149597168,-0.26585566997528076,-0.9041487574577332,-10.349209785461426
1743989206575999000,0.08056308329105377,-0.019441669806838036,2.096637487411499,0.17963220179080963,1.1867700815200806,-10.628238677978516
1743989206619941000,0.04500879719853401,0.007723402697592974,1.885575532913208,-0.24908998608589172,-1.1209049224853516,-9.142081260681152
1743989206659816000,0.045408282428979874,0.012650401331484318,1.2258903980255127,-0.49817997217178345,-0.5700328350067139,-9.503741264343262
1743989206702330000,0.03875017538666725,0.019175345078110695,1.328824758529663,-0.25388017296791077,-0.8598394393920898,-9.005560874938965
1743989206743864000,0.03182574734091759,0.006125457584857941,1.1049792766571045,0.09819893538951874,0.22753411531448364,-9.515716552734375
1743989206784573000,0.01744423806667328,0.021705424413084984,0.8306652903556824,0.4658461809158325,-0.14370575547218323,-9.66301441192627
1743989206826072000,0.018376372754573822,0.021705424413084984,0.762086808681488,0.42273443937301636,-0.3305232524871826,-9.583976745605469
1743989206864696000,0.01731107570230961,0.01198459044098854,0.7947115302085876,-0.43231484293937683,-1.7053083181381226,-9.442666053771973
1743989206905630000,0.00332905282266438,0.0067912680096924305,0.9140247702598572,-0.3484864830970764,-0.3676472306251526,-9.839054107666016
1743989206949932000,0.027830881997942924,0.01744423806667328,0.9403908848762512,-0.14011311531066895,0.3317207992076874,-10.646202087402344
1743989206989505000,0.00745707843452692,-0.024634990841150284,0.8867265582084656,0.0814332664012909,-0.6526636481285095,-9.792349815368652
1743989207031118000,0.010253483429551125,-0.01344937365502119,0.7720739245414734,-0.007185287773609161,0.8071473240852356,-9.773189544677734
1743989207071446000,0.00519332243129611,-0.011718266643583775,0.6343843340873718,0.584403395652771,0.14610084891319275,-9.690558433532715
1743989207113683000,0.013049887493252754,-0.011318779550492764,0.49203401803970337,-0.24190469086170197,1.3496365547180176,-9.485777854919434
1743989207155546000,0.004793836269527674,0.0005326484679244459,0.5429019331932068,-0.8287032246589661,-0.409561425447464,-9.483382225036621
1743989207196132000,0.009188186377286911,0.002796404529362917,0.5110762119293213,-0.2227439284324646,0.7376895546913147,-10.316876411437988
1743989207236441000,0.010919293388724327,-0.014381508342921734,0.4934988021850586,-0.26346054673194885,0.2838188707828522,-10.130058288574219
1743989207275140000,-0.009587672539055347,0.00665810564532876,0.40348121523857117,-0.3101649284362793,0.015568124130368233,-10.14682388305664
1743989207320697000,-0.00332905282266438,-0.0034622149541974068,0.3985542058944702,0.23352186381816864,0.3496840298175812,-10.077366828918457
1743989207359859000,0.014381508342921734,-0.028230369091033936,0.33769911527633667,0.2466948926448822,1.5963314771652222,-10.85816764831543
1743989207399134000,0.024235505610704422,-0.02942882850766182,0.3498168885707855,-0.05029701441526413,0.3317207992076874,-9.510926246643066
1743989207439639000,0.0358206108212471,-0.011585104279220104,0.3410281836986542,-0.21196599304676056,0.7185288071632385,-8.890596389770508
1743989207482932000,0.03342369198799133,-0.02383601851761341,0.31146618723869324,0.31735020875930786,0.8275056481361389,-10.193528175354004
1743989207524328000,0.014780995436012745,-0.0025300802662968636,0.23915916681289673,-0.1592738777399063,0.6514661312103271,-7.410427093505859
1743989207567584000,0.017177913337945938,0.0010652969358488917,0.2773766815662384,0.45267313718795776,1.0825834274291992,-10.33364200592041
1743989207607917000,0.01811004802584648,-0.021305939182639122,0.26712319254875183,-0.31495511531829834,0.4897971451282501,-9.934858322143555
1743989207649103000,0.022903883829712868,-0.019042182713747025,0.23689541220664978,-0.547279417514801,0.9760016202926636,-10.576744079589844
1743989207690298000,0.006391781382262707,-0.004261187743395567,0.2700527608394623,-0.37722763419151306,0.4335123896598816,-10.791105270385742
1743989207731397000,-0.006391781382262707,-0.019841155037283897,0.2012079656124115,0.4874020218849182,1.1903626918792725,-9.815103530883789
1743989207771045000,-0.02037380449473858,-0.014115184545516968,0.14954105019569397,-0.5317113399505615,0.8418762683868408,-9.387578964233398
1743989207808385000,-0.0026632423978298903,-0.011052455753087997,0.17950253188610077,0.06107494980096817,0.4550682306289673,-10.009106636047363
1743989207851275000,-0.008655537851154804,0.016112616285681725,0.16618631780147552,-0.4478829503059387,0.7005655765533447,-8.543307304382324
1743989207896322000,-0.018642695620656013,0.004926998168230057,0.17936937510967255,-0.566440224647522,0.19041013717651367,-9.50972843170166
1743989207935695000,-0.00665810564532876,0.011451941914856434,0.19241926074028015,-0.5137481093406677,0.4119565188884735,-10.077366828918457
1743989207976262000,0.008256051689386368,0.016112616285681725,0.1498073786497116,-0.13292783498764038,1.1292877197265625,-9.64026165008545
1743989208016690000,0.00665810564532876,0.01797688566148281,0.1191800981760025,-0.2466948926448822,0.9101364612579346,-9.776782035827637
1743989208056420000,0.004660673905164003,0.0010652969358488917,0.14701098203659058,-0.17603956162929535,0.8023571372032166,-9.686965942382812
1743989208100421000,-0.0005326484679244459,-0.006524943746626377,0.0950777530670166,-0.09700138866901398,0.3580668568611145,-9.895339012145996
1743989208142661000,-0.0054596466943621635,0.00599229522049427,0.11185617744922638,-0.06466758996248245,0.20717580616474152,-9.533679962158203
1743989208183153000,-0.0026632423978298903,-0.009987158700823784,0.138089120388031,-0.05867985263466835,0.16166898608207703,-9.66301441192627
1743989208225527000,0.0,-0.00439434964209795,0.0723070278763771,-0.10298912972211838,0.22992920875549316,-9.855819702148438
1743989208266838000,0.0007989726727828383,-0.0025300802662968636,0.10493174940347672,-0.3365109860897064,0.6394906044006348,-10.209096908569336
1743989208307626000,0.011052455753087997,-0.011052455753087997,0.0989394560456276,-0.1892125904560089,0.8358885049819946,-9.865400314331055
1743989208348078000,-0.0006658105994574726,-0.024235505610704422,0.05832500755786896,-0.39638838171958923,0.25986790657043457,-9.8929443359375
1743989208387099000,-0.00013316211698111147,-0.0030627287924289703,0.07630189508199692,-0.3245355188846588,-0.20118805766105652,-10.035451889038086
1743989208431847000,0.0014647833304479718,-0.016112616285681725,0.07909829914569855,-0.23352186381816864,0.4395001232624054,-9.848634719848633
1743989208471542000,-0.008522375486791134,-0.009853996336460114,-0.07696770131587982,0.06706269085407257,-0.08023571968078613,-9.469012260437012
1743989208513391000,0.011185618117451668,0.00599229522049427,0.09800732135772705,-0.27902868390083313,0.3856104612350464,-9.823486328125
1743989208553646000,0.014115184545516968,-0.0054596466943621635,0.08562324196100235,0.21915128827095032,0.2730409502983093,-9.866598129272461
1743989208595554000,0.0,-0.0067912680096924305,0.022104911506175995,0.10658176988363266,0.6814048290252686,-9.563618659973145
1743989208634847000,0.0021305938716977835,0.01051980722695589,-0.02077328972518444,-0.198792964220047,0.42033934593200684,-9.345664978027344
1743989208675475000,0.096409372985363,0.18110047280788422,1.9953011274337769,-12.267682075500488,-2.090918779373169,-9.445060729980469
1743989208718758000,0.05646073818206787,-0.03342369198799133,3.304018497467041,4.2920122146606445,3.87526535987854,-10.261788368225098
1743989208758401000,0.007723402697592974,-0.054995954036712646,1.2380082607269287,2.4046764373779297,0.10418667644262314,-9.622298240661621
1743989208800797000,0.006258619483560324,-0.08149521797895432,1.0172253847122192,-3.3794803619384766,3.5375568866729736,-10.533632278442383
1743989208842388000,-0.030760448426008224,-0.051134251058101654,2.1299281120300293,0.42872217297554016,-0.9496555924415588,-9.763608932495117
1743989208879955000,0.017177913337945938,-0.02902934141457081,2.172672986984253,1.1149171590805054,0.09221119433641434,-9.397159576416016
1743989208924235000,0.025567125529050827,-0.012650401331484318,1.986778736114502,0.8754075765609741,0.0011975480010733008,-9.248662948608398
1743989208965668000,0.03568744659423828,0.014115184545516968,1.9018213748931885,-1.7723710536956787,-0.04550682380795479,-10.222270011901855
1743989209004136000,0.03422266244888306,0.0054596466943621635,2.1118180751800537,-0.7784062027931213,-0.926902174949646,-9.203156471252441
1743989209048869000,0.060855086892843246,-0.0005326484679244459,2.0911779403686523,1.7196788787841797,-1.5711829662322998,-9.622298240661621
1743989209088388000,0.0087886992841959,0.02969515137374401,1.1276167631149292,0.1652616262435913,-0.5736255049705505,-10.072576522827148
1743989209128943000,0.03142625838518143,0.009853996336460114,1.3489322662353516,-0.7376895546913147,0.10658176988363266,-9.3217134475708
1743989209171793000,0.02356969378888607,-0.022238073870539665,1.2201645374298096,-0.6215274333953857,-0.42273443937301636,-9.676187515258789
1743989209212179000,0.02929566614329815,0.007590240798890591,1.0981879234313965,-0.42033934593200684,-0.9903721809387207,-9.694150924682617
1743989209253379000,0.012117752805352211,-0.004660673905164003,0.9430541396141052,0.5903911590576172,0.41674670577049255,-10.04623031616211
1743989209293211000,0.022637559100985527,0.0006658105994574726,0.7832595705986023,0.29100415110588074,-0.46824127435684204,-10.164787292480469
1743989209330440000,0.028230369091033936,-0.021572262048721313,0.8953820466995239,-0.7843939661979675,-0.029938699677586555,-9.770793914794922
1743989209374852000,0.03222523257136345,0.004793836269527674,0.8881913423538208,-0.7640356421470642,0.8490615487098694,-9.795942306518555
1743989209414188000,0.03622009605169296,-0.004261187743395567,0.7535644173622131,-0.1808297485113144,0.08023571968078613,-9.075018882751465
1743989209459841000,0.004128025844693184,-0.028763016685843468,0.686450719833374,-0.04790192097425461,0.2586703598499298,-9.349257469177246
1743989209500664000,0.0054596466943621635,0.006125457584857941,0.5520901083946228,-0.18561993539333344,-0.5029701590538025,-8.678630828857422
1743989209541433000,0.012916725128889084,-0.009987158700823784,0.5899081826210022,0.3736349642276764,-0.015568124130368233,-10.694103240966797
1743989209580871000,-0.00439434964209795,-0.0013316211989149451,0.4277167320251465,-0.9951623678207397,-0.3077698349952698,-10.0414400100708
1743989209623391000,-0.00226375600323081,-0.000932134804315865,0.5173348188400269,-0.3317207992076874,-0.252682626247406,-9.455839157104492
1743989209665958000,0.02050696685910225,-0.014381508342921734,0.47299185395240784,-0.5197358131408691,0.1413106620311737,-9.95042610168457
1743989209703255000,0.022104911506175995,-0.012384076602756977,0.44622623920440674,0.05748230218887329,0.8622345328330994,-8.887003898620605
1743989209746923000,0.028230369091033936,0.002796404529362917,0.3873685896396637,0.5867985486984253,0.5999715328216553,-10.324061393737793
1743989209787894000,0.013582536019384861,0.0007989726727828383,0.32531505823135376,-0.7101459503173828,0.3365109860897064,-7.870285511016846
1743989209829425000,0.030893610790371895,-0.0005326484679244459,0.30946874618530273,0.3077698349952698,1.2095234394073486,-9.018733978271484
1743989209870308000,0.018642695620656013,-0.00226375600323081,0.26073142886161804,-0.9233095049858093,0.8945683836936951,-9.4666166305542
1743989209910259000,0.007590240798890591,-0.0030627287924289703,0.33170682191848755,-0.008382836356759071,-0.023950960487127304,-9.630681037902832
1743989209949914000,0.00519332243129611,0.00905502401292324,0.2325010597705841,-0.5879960656166077,-0.27902868390083313,-9.731274604797363
1743989209993598000,-0.010786131024360657,-0.012916725128889084,0.19375087320804596,-0.27184340357780457,0.9712114334106445,-10.36837100982666
1743989210035130000,-0.00186426960863173,-0.004128025844693184,0.2571360468864441,-0.37483251094818115,0.18561993539333344,-10.077366828918457
1743989210074794000,-0.0026632423978298903,-0.007989726960659027,0.2648594379425049,-0.7676282525062561,0.823913037776947,-9.2522554397583
1743989210118181000,-0.0067912680096924305,-0.01038664486259222,0.18829123675823212,-0.24549734592437744,0.033531345427036285,-9.349257469177246
1743989210157186000,-0.0026632423978298903,0.016378941014409065,0.19295190274715424,-0.7293067574501038,0.40477123856544495,-10.025872230529785
1743989210201434000,0.0011984590673819184,-0.00226375600323081,0.18935653567314148,-0.2862139642238617,1.1065343618392944,-9.981562614440918
1743989210237938000,-0.007723402697592974,0.016112616285681725,0.18083415925502777,-0.09580384194850922,-0.0023950960021466017,-10.799488067626953
1743989210282340000,-0.00439434964209795,-0.0035953770857304335,0.2057354748249054,-0.3185477554798126,0.6466759443283081,-10.134848594665527
1743989210320837000,-0.010919293388724327,-0.01731107570230961,0.07323916256427765,-0.21316353976726532,0.04430927708745003,-9.749238014221191
1743989210364095000,0.007057592272758484,0.009853996336460114,0.18762542307376862,-0.5137481093406677,1.0418667793273926,-9.66301441192627
1743989210405969000,0.0013316211989149451,-0.01198459044098854,0.12237598747015,-0.8825928568840027,0.907741367816925,-10.471359252929688
1743989210448780000,-0.01038664486259222,-0.013049887493252754,0.12410709261894226,-0.645478367805481,0.7137386202812195,-9.897734642028809
1743989210488145000,0.0,-0.03275788202881813,0.13236314058303833,-0.4969824254512787,0.68739253282547,-9.690558433532715
1743989210526115000,-0.0005326484679244459,-0.00745707843452692,0.1543348878622055,-0.7772086262702942,0.3496840298175812,-9.685768127441406
1743989210570959000,0.0,-0.007057592272758484,0.09108288586139679,-0.3760300576686859,1.3987361192703247,-10.288134574890137
1743989210611176000,0.0007989726727828383,0.010786131024360657,0.08349264413118362,-0.36884477734565735,0.1233474463224411,-9.748041152954102
1743989210651465000,0.012783562764525414,-0.0039948634803295135,0.08096256852149963,-0.4418952167034149,0.5652426481246948,-9.860610008239746
1743989210693340000,0.003861701348796487,0.002796404529362917,0.09481142461299896,-0.6969729661941528,0.29579436779022217,-9.46541976928711
1743989210734937000,0.0015979453455656767,0.011718266643583775,0.0813620537519455,-0.3245355188846588,0.2802262306213379,-10.052217483520508
1743989210776867000,0.014381508342921734,0.013848859816789627,0.05006895586848259,-0.5353039503097534,0.5568597912788391,-9.479789733886719
1743989210818250000,0.012783562764525414,0.01784372329711914,0.054330144077539444,-0.5915887355804443,0.8083449006080627,-10.004316329956055
1743989210858859000,0.004793836269527674,0.00372853921726346,0.057259708642959595,-0.9376800656318665,0.6849974393844604,-10.073773384094238
1743989210897995000,0.015313643030822277,0.00013316211698111147,0.03808436542749405,-0.5484769940376282,0.07305042445659637,-9.839054107666016
1743989210940766000,0.009587672539055347,0.0015979453455656767,0.0482046864926815,-0.6622440218925476,0.5628475546836853,-9.601940155029297
1743989210977401000,0.002796404529362917,-0.007057592272758484,0.02982831373810768,-0.4993775188922882,-0.03592643886804581,-9.593557357788086
1743989211023319000,0.006524943746626377,-0.011451941914856434,0.0,-0.3460913598537445,0.5891936421394348,-9.336084365844727
1743989211061640000,0.00026632423396222293,-0.015446805395185947,0.027830881997942924,-0.5017726421356201,-0.3341158926486969,-9.839054107666016
1743989211103749000,-0.0364864207804203,0.21958433091640472,2.8327577114105225,-17.554855346679688,0.6706268787384033,-12.335942268371582
1743989211147233000,0.13555903732776642,-0.012650401331484318,3.190830707550049,4.884798526763916,6.870332717895508,-10.489322662353516
1743989211185897000,0.05646073818206787,-0.031159935519099236,1.361582636833191,1.3999335765838623,-1.6897401809692383,-9.467814445495605
1743989211229693000,0.03462215140461922,-0.07323916256427765,1.2503923177719116,-1.4622061252593994,2.7795088291168213,-10.113292694091797
1743989211268697000,-0.03209206834435463,-0.016512103378772736,2.292652130126953,1.019113302230835,0.4897971451282501,-10.127663612365723
1743989211311106000,0.04327768832445145,-0.0010652969358488917,2.3075664043426514,1.7232716083526611,-0.08263081312179565,-9.618705749511719
1743989211350222000,0.037019070237874985,-0.0034622149541974068,1.915137529373169,0.7460724115371704,0.24789243936538696,-10.043834686279297
1743989211389435000,0.07856564968824387,-0.03914966061711311,2.0813238620758057,-0.4730314612388611,1.4143041372299194,-10.513274192810059
1743989211434672000,0.06751319020986557,0.0013316211989149451,1.973196268081665,-0.5484769940376282,-0.720923900604248,-10.470162391662598
1743989211473246000,0.04980263113975525,-0.015446805395185947,1.861340045928955,-0.42033934593200684,-0.20957089960575104,-9.738460540771484
1743989211516776000,0.00452751200646162,0.0014647833304479718,1.253321886062622,1.488552212715149,-1.1915602684020996,-9.601940155029297
1743989211554824000,0.04088076949119568,-0.008655537851154804,1.3727682828903198,-1.1125221252441406,-0.9724089503288269,-9.71810245513916
1743989211599343000,0.01771056093275547,-0.025700287893414497,1.314842700958252,1.0933613777160645,0.6107494831085205,-9.99832820892334
1743989211639427000,0.00892186164855957,0.015579967759549618,1.1350739002227783,0.5400941371917725,-0.571230411529541,-9.066636085510254
1743989211680603000,-0.005060160532593727,0.012650401331484318,0.888324499130249,-0.40477123856544495,-1.1747945547103882,-9.69654655456543
1743989211723073000,-0.012117752805352211,0.00186426960863173,0.7816616296768188,-0.1652616262435913,-1.9208669662475586,-9.39596176147461
1743989211762715000,0.021838586777448654,0.014647833071649075,0.7526322603225708,-0.020358316600322723,-0.9604334831237793,-9.7540283203125
1743989211805357000,0.012783562764525414,-0.006125457584857941,0.7319921851158142,0.8634321093559265,2.090918779373169,-9.73965835571289
1743989211845921000,-0.0054596466943621635,-0.013982022181153297,0.7739382386207581,0.692182719707489,-0.9867795705795288,-9.22231674194336
1743989211886820000,0.028363531455397606,-0.00186426960863173,0.7714081406593323,0.09460629522800446,1.0753980875015259,-10.213887214660645
1743989211927179000,0.030360963195562363,-0.019574830308556557,0.654891312122345,0.4335123896598816,0.15807633101940155,-8.889398574829102
1743989211966027000,0.02037380449473858,0.011318779550492764,0.5258572101593018,0.12214989960193634,0.4814142882823944,-9.925277709960938
1743989212010163000,0.014248346909880638,0.009987158700823784,0.4785846471786499,-0.2730409502983093,0.6814048290252686,-10.436631202697754
1743989212049383000,0.01824321039021015,-0.013982022181153297,0.4354401230812073,0.04071663320064545,0.21795374155044556,-9.903721809387207
1743989212090734000,0.02037380449473858,0.002796404529362917,0.4166642725467682,-0.09819893538951874,0.22992920875549316,-10.81026554107666
1743989212133967000,0.007590240798890591,-0.01198459044098854,0.4114709496498108,0.0993964821100235,0.8263081312179565,-10.70488166809082
1743989212175283000,-0.00452751200646162,0.012250915169715881,0.38244161009788513,0.1413106620311737,-0.397585928440094,-9.682175636291504
1743989212214594000,-0.005859133321791887,0.0069244299083948135,0.346487820148468,-0.5436868071556091,0.3880055546760559,-9.401948928833008
1743989212257157000,-0.006391781382262707,-0.002796404529362917,0.3410281836986542,-0.13652047514915466,1.43586003780365,-9.828276634216309
1743989212296555000,0.0175773985683918,0.031026773154735565,0.25167641043663025,-0.07185287773609161,0.20717580616474152,-8.804372787475586
1743989212340281000,0.008122889325022697,-0.0025300802662968636,0.2811052203178406,-0.3341158926486969,0.8885806202888489,-9.56601333618164
1743989212377267000,0.011185618117451668,0.0021305938716977835,0.298149973154068,-0.13771802186965942,1.001150131225586,-10.17317008972168
1743989212421741000,0.019574830308556557,-0.015979453921318054,0.2676558494567871,-0.08861855417490005,0.9963599443435669,-9.446258544921875
1743989212461389000,0.006125457584857941,-0.02050696685910225,0.2844342887401581,-0.758047878742218,1.4119091033935547,-9.502543449401855
1743989212498582000,0.00439434964209795,-0.012916725128889084,0.24954581260681152,-0.3676472306251526,0.5113530158996582,-9.314528465270996
1743989212544835000,-0.00013316211698111147,-0.0006658105994574726,0.235696941614151,-0.7939743399620056,1.2897591590881348,-8.873830795288086
1743989212586830000,-0.0039948634803295135,-0.02649926207959652,0.18522851169109344,0.6358979940414429,0.795171856880188,-10.025872230529785
1743989212626040000,-0.0029295666608959436,-0.024901315569877625,0.11465258151292801,-1.1963504552841187,0.2670532166957855,-9.882165908813477
1743989212665951000,0.011318779550492764,-0.022504398599267006,0.2025395780801773,-0.38680800795555115,0.8514566421508789,-9.11693286895752
1743989212709208000,0.0039948634803295135,-0.012650401331484318,0.19548198580741882,-0.44069766998291016,1.3280807733535767,-9.779176712036133
1743989212748857000,0.010786131024360657,-0.006524943746626377,0.11425309628248215,-0.5161432027816772,-0.2550777196884155,-9.027116775512695
1743989212788080000,0.011052455753087997,-0.015446805395185947,0.16818375885486603,-0.5209333896636963,0.5748230218887329,-9.029511451721191
1743989212831184000,0.009720834903419018,0.00186426960863173,0.16445522010326385,-0.5041677355766296,1.1256951093673706,-9.728879928588867
1743989212872376000,0.013049887493252754,-0.0029295666608959436,0.0748371109366417,-0.49817997217178345,1.0789906978607178,-9.828276634216309
1743989212915352000,0.014115184545516968,-0.018909020349383354,0.1412850022315979,-0.3784251809120178,1.3137102127075195,-9.853425025939941
1743989212955663000,0.014115184545516968,-0.012650401331484318,0.12210965901613235,0.18801502883434296,0.4897971451282501,-10.343221664428711
1743989212995747000,0.013982022181153297,-0.008122889325022697,0.09547723829746246,-0.6299102306365967,0.9041487574577332,-9.855819702148438
1743989213036710000,0.007989726960659027,-0.006524943746626377,0.07843248546123505,-0.5029701590538025,0.29100415110588074,-9.692953109741211
1743989213076802000,0.0031958906911313534,-0.014115184545516968,0.07630189508199692,-0.42033934593200684,0.9748040437698364,-9.921685218811035
1743989213119892000,0.0087886992841959,0.005725970957428217,0.08056308329105377,-0.5436868071556091,0.306572288274765,-9.776782035827637
1743989213159529000,-0.0006658105994574726,-0.004261187743395567,0.09947209805250168,-0.16645917296409607,0.5484769940376282,-10.097724914550781
1743989213198158000,0.006125457584857941,-0.00013316211698111147,0.05073476582765579,-0.4359074831008911,1.1077319383621216,-9.702533721923828
1743989213243385000,-0.00519332243129611,-0.0087886992841959,0.0533980093896389,-0.7796037197113037,0.47422900795936584,-9.868992805480957
1743989213282477000,0.0006658105994574726,0.014780995436012745,0.04940314590930939,-0.25986790657043457,0.252682626247406,-9.530086517333984
1743989213324440000,-0.0006658105994574726,-0.012517238967120647,0.051267415285110474,-0.4275246262550354,1.0442618131637573,-9.375603675842285
1743989213364683000,-0.0017311074770987034,-0.012783562764525414,0.023037046194076538,-0.16645917296409607,0.23112677037715912,-9.867795944213867
